id_client,sex,marital_status,age,flag_res_phone,area_code_res_phone,payment_day,residence_type,months_in_residence,months_in_the_job,profession_code,flag_other_card,flag_mobile_phone,flag_contact_phone,personal_net_income,quant_add_cards,bad
22680,M,C,58,Y,31,8,P,144,72,13,N,N,N,2223,1,0
22683,M,C,53,Y,31,20,P,504,132,999,N,N,N,600,1,0
22694,F,C,56,Y,50,12,P,240,48,13,N,N,N,180,0,0
22701,M,O,19,Y,31,12,C,228,0,63,N,N,N,180,0,0
22717,F,O,49,Y,31,8,P,0,180,863,N,N,N,1389,0,0
22722,M,V,32,Y,31,28,P,120,48,522,N,N,N,746,0,0
22725,F,S,36,Y,5,3,P,60,204,713,N,N,N,1017,2,0
22726,F,C,41,N,50,8,A,36,0,713,N,N,N,1600,0,0
22731,F,C,36,Y,31,18,P,180,36,165,N,N,N,400,0,0
22750,M,C,44,N,50,18,P,60,180,702,N,N,N,400,0,0
22751,M,C,33,Y,31,8,P,24,120,514,N,N,N,1860,1,0
22753,F,S,46,Y,31,28,P,480,12,205,N,N,N,250,0,0
22771,F,S,31,Y,31,18,P,60,228,704,N,N,N,1904,1,0
22778,F,S,18,N,50,28,P,48,12,950,N,N,N,300,0,1
22789,F,V,72,N,50,20,P,516,240,13,N,N,N,180,0,1
22790,F,S,19,N,50,12,C,72,12,40,N,N,N,231,0,1
22791,F,O,35,N,50,25,P,120,0,999,N,N,N,0,0,0
22794,F,V,81,Y,31,18,P,60,12,703,N,N,N,330,0,0
22813,F,C,31,Y,31,8,P,96,12,24,N,N,N,200,0,0
22815,F,C,25,N,31,28,P,36,0,38,N,N,N,292,0,0
22817,M,C,61,N,50,12,P,96,24,13,N,N,N,380,0,0
22818,F,C,33,Y,31,27,P,36,12,205,N,N,N,300,0,0
22840,F,S,30,Y,31,3,P,120,12,653,N,N,N,220,0,0
22843,F,S,20,Y,50,12,P,240,0,992,N,N,N,226,0,0
22856,M,S,34,Y,31,8,C,0,24,999,N,N,N,320,0,0
22859,F,S,18,Y,50,28,P,120,12,131,N,N,N,280,0,0
22866,M,C,44,Y,31,8,P,120,300,4,N,N,N,615,1,0
22871,M,S,45,Y,31,12,P,228,156,999,N,N,N,641,0,0
22876,F,S,18,Y,5,12,P,120,0,24,N,N,N,420,0,0
22899,F,S,24,Y,50,20,C,48,24,950,N,N,N,700,0,0
22905,F,S,26,Y,31,12,P,300,12,36,N,N,N,519,0,0
22910,M,S,25,N,50,12,P,156,36,706,N,N,N,460,0,1
22917,F,C,63,Y,31,28,P,180,300,219,N,N,N,1542,0,0
22932,F,S,29,Y,31,3,O,132,108,853,N,N,N,1146.87,0,0
22934,F,C,29,Y,31,18,P,120,12,522,N,N,N,440,0,0
22943,F,S,35,Y,31,12,P,432,12,999,N,N,N,400,0,0
22955,F,S,38,Y,31,12,P,360,60,950,N,N,N,600,0,0
22958,M,S,25,Y,31,12,P,360,12,999,N,N,N,376,0,0
22966,F,S,25,Y,31,8,O,24,24,205,N,N,N,180,0,0
22970,F,S,41,N,50,18,P,480,12,999,N,N,N,220,0,1
22979,F,S,20,N,50,8,C,240,24,950,N,N,N,400,0,1
22989,F,D,68,Y,50,18,O,60,192,13,N,N,N,540,0,0
22995,F,C,26,Y,5,18,P,72,12,264,N,N,N,180,0,1
23007,F,C,41,Y,31,12,P,72,0,720,N,N,N,0,0,0
23031,M,S,22,Y,31,12,P,84,12,855,N,N,N,193,0,1
23033,F,S,35,N,50,28,A,36,24,205,N,N,N,302,0,0
23039,M,C,65,Y,23,8,P,252,420,513,N,N,N,7000,0,0
23043,F,S,25,Y,50,28,P,72,0,999,N,N,N,500,0,1
23053,F,C,38,Y,50,20,P,144,120,950,N,N,N,400,0,0
23055,F,C,58,Y,31,18,P,156,180,131,N,N,N,780,0,0
23058,F,C,58,Y,31,12,P,360,0,720,N,N,N,617,0,0
23059,F,S,23,Y,31,8,O,12,12,40,N,N,N,277,0,0
23073,M,C,55,Y,50,25,P,300,360,999,N,N,N,1224,0,0
23076,F,S,18,Y,31,23,O,12,12,853,N,N,N,250,0,0
23078,F,S,33,Y,50,25,C,360,72,653,N,N,N,480,0,0
23089,F,O,20,Y,31,20,P,192,12,950,N,N,N,180,0,0
23094,F,D,37,Y,31,8,P,96,0,501,N,N,N,650,0,0
23098,F,S,35,Y,31,8,P,420,72,38,N,N,N,285,0,0
23101,F,V,75,Y,31,12,P,360,84,725,N,N,N,593,2,1
23107,F,C,24,Y,31,25,P,12,12,950,N,N,N,250,0,0
23111,M,C,38,Y,31,28,P,96,240,514,N,N,N,1000,0,0
23114,F,V,54,Y,50,12,P,204,0,13,N,N,N,850,0,0
23130,F,C,23,N,50,12,P,276,48,24,N,N,N,280,0,0
23138,F,S,20,N,31,18,P,252,24,60,N,N,N,400,0,0
23141,F,S,28,N,50,12,A,12,132,205,N,N,N,270,0,0
23157,M,S,37,Y,31,3,P,24,120,202,N,N,N,600,0,1
23160,F,S,35,Y,31,8,O,48,48,205,N,N,N,331,0,0
23164,F,S,18,Y,31,18,P,216,12,38,N,N,N,486,0,0
23176,M,D,27,Y,31,8,A,24,48,521,N,N,N,492,0,0
23177,F,S,24,Y,5,18,A,12,12,801,N,N,N,300,0,0
23180,F,S,21,Y,31,1,C,204,0,853,N,N,N,300,0,0
23183,M,C,42,Y,31,25,O,24,72,26,N,N,N,631,1,0
23203,F,C,36,Y,31,12,P,144,12,38,N,N,N,490,0,0
23205,F,S,35,Y,50,20,P,60,120,131,N,N,N,600,0,0
23213,F,C,43,Y,31,20,P,156,144,999,N,N,N,860,2,0
23214,F,C,63,Y,5,3,P,480,36,13,N,N,N,322,0,0
23215,M,S,27,Y,31,18,A,48,24,953,N,N,N,675,0,0
23233,F,S,44,Y,31,28,P,240,120,501,N,N,N,200,0,0
23237,F,S,18,Y,31,28,P,216,12,999,N,N,N,400,0,1
23242,F,S,41,Y,31,8,P,72,12,205,N,N,N,220,0,0
23252,F,S,21,Y,31,20,P,24,0,999,N,N,N,300,0,1
23257,F,S,43,Y,50,12,P,480,360,999,N,N,N,400,0,0
23269,M,O,42,Y,31,8,P,36,72,155,N,N,N,800,0,0
23275,F,C,46,Y,31,12,P,252,180,712,N,N,N,980,0,0
23287,F,C,34,Y,31,16,O,24,48,100,N,N,N,600,0,0
23289,M,C,33,Y,50,18,P,132,12,950,N,N,N,213,0,0
23296,F,S,18,Y,31,25,P,24,12,501,N,N,N,700,0,1
23311,F,O,44,Y,50,8,P,240,180,100,N,N,N,950,0,0
23313,F,S,39,Y,31,18,P,72,24,26,N,N,N,279,0,0
23321,F,S,27,Y,31,8,A,48,0,351,N,N,N,700,0,0
23325,F,C,21,Y,31,23,A,0,0,720,N,N,N,2000,0,1
23338,F,C,37,Y,31,8,P,12,12,131,N,N,N,600,0,0
23349,M,C,42,Y,31,12,A,228,132,712,N,N,N,1601,0,0
23356,F,S,19,Y,31,16,P,12,12,950,N,N,N,950,0,0
23357,M,C,53,N,31,23,A,300,12,504,N,N,N,643,1,0
23358,M,C,32,Y,31,18,P,252,84,950,N,N,N,339,0,0
23359,M,S,30,Y,31,8,P,120,12,521,N,N,N,347,0,1
23383,F,S,26,Y,31,12,P,240,0,950,N,N,N,400,0,1
23390,F,C,36,Y,31,12,P,204,12,26,N,N,N,180,0,0
23403,M,S,27,Y,31,28,A,36,36,123,N,N,N,174,0,0
23404,F,D,41,Y,31,18,P,120,72,305,N,N,N,1357,0,0
23406,F,S,20,Y,31,8,P,96,36,907,N,N,N,500,0,0
23415,F,C,54,Y,50,20,P,480,0,720,N,N,N,1000,1,0
23416,F,O,25,Y,23,12,O,300,84,999,N,N,N,430,0,0
23420,F,S,25,Y,50,18,P,24,12,30,N,N,N,352,0,0
23431,F,V,57,Y,31,28,P,132,0,703,N,N,N,838,0,1
23436,F,D,38,Y,5,8,P,204,12,26,N,N,N,220,0,1
23449,F,S,53,Y,31,8,P,132,60,13,N,N,N,574,0,0
23450,F,S,28,N,50,12,P,36,12,131,N,N,N,245,0,0
23452,F,V,44,N,50,12,P,108,12,205,N,N,N,180,0,0
23457,F,S,20,Y,31,25,P,228,0,950,N,N,N,400,0,0
23461,F,C,23,Y,31,20,P,12,12,950,N,N,N,700,0,0
23466,M,S,26,Y,31,8,P,24,12,952,N,N,N,394,0,1
23467,F,C,30,N,31,18,P,132,12,13,N,N,N,180,0,0
23471,F,C,19,Y,50,12,A,0,0,950,N,N,N,1000,1,0
23478,M,S,18,Y,31,3,P,72,12,863,N,N,N,415,0,0
23482,M,S,20,Y,31,18,P,36,0,514,N,N,N,450,0,1
23494,F,C,46,Y,31,25,P,156,168,131,N,N,N,250,0,0
23504,F,S,44,N,50,18,P,36,180,35,N,N,N,344,0,0
23506,M,C,36,Y,5,12,P,24,96,305,N,N,N,1600,0,1
23513,M,S,21,Y,31,8,C,252,0,26,N,N,N,208,0,0
23515,F,C,48,Y,31,20,P,192,0,522,N,N,N,1800,0,0
23528,F,D,47,Y,31,25,P,12,0,999,N,N,N,270,0,0
23551,F,D,38,Y,31,23,P,60,12,131,N,N,N,500,0,0
23555,F,S,49,Y,31,8,P,240,0,703,N,N,N,181,0,0
23560,F,C,34,Y,31,18,P,72,36,65,N,N,N,400,0,1
23579,F,D,41,N,50,12,P,12,12,19,N,N,N,416,0,0
23587,F,C,21,N,31,1,P,24,24,205,N,N,N,200,0,0
23611,M,S,28,N,31,18,A,216,24,223,N,N,N,560,0,0
23612,M,S,21,Y,31,25,C,36,36,706,N,N,N,400,0,0
23623,F,C,19,Y,31,8,P,228,36,950,N,N,N,350,0,1
23646,F,S,60,N,50,12,P,696,48,13,N,N,N,416,0,0
23651,F,C,24,Y,31,25,P,144,36,43,N,N,N,500,0,0
23660,F,C,38,Y,31,3,P,120,48,652,N,N,N,465,1,0
23661,M,S,38,Y,31,12,P,108,24,999,N,N,N,887,0,0
23674,F,S,69,Y,31,20,P,360,0,13,N,N,N,300,0,0
23676,F,S,19,Y,23,18,C,240,12,713,N,N,N,530,0,0
23677,M,C,29,N,50,20,A,36,60,999,N,N,N,400,1,0
23680,F,C,48,Y,31,28,P,360,12,205,N,N,N,190,0,0
23681,F,S,19,Y,31,8,A,228,120,30,N,N,N,230,0,1
23688,M,C,59,Y,31,28,P,300,48,38,N,N,N,299,0,0
23691,M,C,60,Y,5,12,A,72,204,513,N,N,N,1390,1,0
23695,F,S,40,Y,31,8,P,132,0,704,N,N,N,515,0,0
23705,F,S,24,Y,31,8,C,288,0,26,N,N,N,220,0,0
23706,M,S,20,N,50,12,P,144,0,34,N,N,N,454,0,1
23712,M,S,19,Y,31,28,P,228,12,118,N,N,N,180,0,0
23716,F,S,23,Y,50,12,P,240,60,113,N,N,N,2500,0,0
23747,M,S,48,Y,31,25,P,480,12,924,N,N,N,2334,0,0
23759,F,C,48,Y,31,28,O,84,0,43,N,N,N,360,0,1
23760,F,O,51,N,50,12,A,96,60,26,N,N,N,201,0,0
23765,F,C,20,Y,31,18,P,96,48,712,N,N,N,300,0,0
23768,F,S,36,Y,31,12,P,156,24,807,N,N,N,207,0,0
23781,F,S,43,Y,31,1,P,360,264,725,N,N,N,1484,0,0
23795,F,S,18,Y,31,12,P,12,12,950,N,N,N,500,0,1
23804,F,D,43,Y,31,8,P,168,0,168,N,N,N,586,0,0
23808,M,C,35,N,31,12,A,12,36,999,N,N,N,200,0,0
23818,F,C,66,N,50,8,P,12,120,13,N,N,N,707,0,0
23819,M,S,32,Y,31,28,C,240,108,305,N,N,N,1745,0,0
23823,M,S,36,N,50,12,P,0,12,310,N,N,N,300,0,0
23829,M,S,19,N,50,20,C,228,0,218,N,N,N,300,0,0
23833,M,C,59,Y,31,20,P,192,156,704,N,N,N,1711,1,0
23843,F,C,38,Y,31,20,P,84,12,600,N,N,N,350,0,0
23849,F,S,19,Y,31,12,P,228,12,801,N,N,N,278,0,0
23859,F,S,28,N,31,25,P,12,24,999,N,N,N,300,0,0
23871,F,S,32,N,31,12,P,24,12,310,N,N,N,221,0,0
23889,F,C,36,Y,50,3,P,132,24,13,N,N,N,360,0,0
23892,F,S,18,Y,31,12,C,156,12,713,N,N,N,244,0,0
23902,F,S,20,Y,31,20,P,120,0,950,N,N,N,270,0,1
23906,F,S,19,Y,31,3,C,12,0,853,N,N,N,250,0,0
23935,M,S,24,Y,31,18,P,24,12,950,N,N,N,450,0,1
23942,F,C,57,Y,31,18,P,432,24,26,N,N,N,350,0,0
23943,M,C,33,Y,31,8,P,396,12,301,N,N,N,445,1,0
23949,F,S,26,Y,31,18,P,72,24,999,N,N,N,1219,0,0
23954,F,S,18,Y,31,20,O,216,48,501,N,N,N,450,0,1
23957,F,C,39,Y,31,8,P,120,120,113,N,N,N,800,0,0
23962,F,S,21,Y,31,8,P,240,12,654,N,N,N,224,0,0
23963,F,S,18,N,50,28,A,12,12,40,N,N,N,400,0,1
23968,F,S,30,Y,31,18,P,360,96,713,N,N,N,200,0,0
23969,F,S,45,Y,31,25,P,528,0,713,N,N,N,1500,0,0
23972,M,C,42,Y,31,11,A,180,120,712,N,N,N,450,0,0
23973,F,D,47,Y,31,12,A,12,96,117,N,N,N,2608,0,0
23974,F,C,29,Y,31,18,C,84,48,136,N,N,N,500,0,0
23982,F,V,43,Y,31,12,A,36,0,2,N,N,N,1800,0,1
23985,F,V,63,Y,31,12,P,120,0,704,N,N,N,3400,1,0
23986,F,C,48,Y,23,20,P,120,0,999,N,N,N,825,0,0
23987,F,D,50,Y,31,20,A,60,60,305,N,N,N,1446,0,0
23995,F,D,47,Y,31,23,P,84,72,110,N,N,N,463,0,0
24013,F,S,19,N,31,20,C,240,12,804,N,N,N,428,0,1
24014,F,C,19,N,31,20,P,24,0,853,N,N,N,272,0,0
24021,F,S,28,Y,31,20,P,240,12,60,N,N,N,220,0,0
24024,F,C,20,N,50,20,P,252,24,60,N,N,N,241,0,0
24027,F,S,44,Y,31,8,P,372,276,712,N,N,N,1207,0,0
24031,M,S,20,N,50,12,A,0,0,654,N,N,N,239,0,0
24040,M,C,37,Y,31,12,P,240,180,853,N,N,N,590,2,0
24049,M,C,55,Y,31,18,P,12,444,4,N,N,N,1100,1,0
24067,M,S,21,Y,31,25,P,264,36,950,N,N,N,1200,1,0
24071,M,C,40,N,50,28,P,0,24,310,N,N,N,206,1,1
24073,F,S,30,Y,31,18,P,360,60,801,N,N,N,600,0,0
24076,M,C,34,Y,31,18,P,180,60,706,N,N,N,700,0,1
24078,F,V,55,Y,31,18,P,120,36,703,N,N,N,560,0,1
24096,F,S,23,Y,31,18,P,144,24,654,N,N,N,267,0,0
24097,F,S,28,Y,50,25,A,24,24,863,N,N,N,2204,0,1
24110,F,S,26,N,31,3,P,240,0,26,N,N,N,203,0,0
24118,F,S,30,Y,31,12,P,360,12,950,N,N,N,240,0,0
24124,F,S,32,Y,31,12,A,12,12,35,N,N,N,600,0,0
24131,F,S,45,N,50,12,A,12,48,950,N,N,N,600,0,0
24135,M,C,56,Y,31,12,P,276,120,13,N,N,N,817,1,0
24146,F,S,34,Y,5,23,P,216,24,205,N,N,N,220,0,1
24158,M,S,18,N,50,28,C,216,36,527,N,N,N,340,0,1
24180,F,S,55,Y,31,12,O,324,324,205,N,N,N,200,0,0
24183,F,C,33,Y,50,28,P,360,24,35,N,N,N,983,0,0
24189,F,S,52,Y,31,12,P,240,12,38,N,N,N,406,0,0
24191,F,C,30,Y,50,20,A,84,72,209,N,N,N,500,1,0
24195,F,S,62,Y,31,25,A,96,276,13,N,N,N,929,0,0
24199,F,S,24,N,50,23,A,12,108,102,N,N,N,308,0,1
24200,M,S,22,Y,50,8,C,264,60,508,N,N,N,280,0,1
24209,F,S,47,Y,31,18,A,36,0,13,N,N,N,790,0,0
24213,F,C,46,Y,31,12,P,144,0,801,N,N,N,220,0,0
24223,F,S,46,Y,31,18,P,240,0,950,N,N,N,400,0,1
24230,M,S,20,N,50,12,P,12,36,999,N,N,N,436,0,1
24232,M,S,21,Y,5,1,A,12,24,219,N,N,N,801,0,1
24235,M,C,48,N,31,18,A,12,0,703,N,N,N,476,2,1
24239,F,C,37,Y,31,8,P,48,12,950,N,N,N,1000,1,0
24240,F,S,20,Y,31,12,P,216,12,704,N,N,N,250,0,0
24241,M,S,25,Y,31,12,P,156,0,63,N,N,N,225,0,0
24249,M,O,26,N,50,3,P,180,84,514,N,N,N,581,1,1
24257,F,C,50,Y,31,23,P,132,12,205,N,N,N,500,0,0
24268,M,S,27,Y,31,12,P,24,36,26,N,N,N,345,0,0
24292,M,S,23,Y,50,28,P,240,12,39,N,N,N,205,0,0
24298,F,C,38,Y,31,12,P,204,84,165,N,N,N,420,0,0
24303,F,S,18,Y,31,18,A,24,12,653,N,N,N,255,0,0
24304,F,D,46,N,31,8,P,108,0,165,N,N,N,600,0,0
24307,F,C,22,Y,50,1,P,60,0,801,N,N,N,304,0,0
24310,F,S,18,Y,31,20,P,36,36,24,N,N,N,383,0,0
24312,F,S,42,Y,31,12,P,504,240,100,N,N,N,620,0,0
24317,M,C,46,Y,31,8,P,84,156,999,N,N,N,1300,0,0
24329,F,O,53,Y,31,25,P,324,324,703,N,N,N,702,0,0
24330,F,C,49,Y,31,20,P,0,84,924,N,N,N,2427,2,0
24333,M,C,33,Y,31,8,A,12,192,514,N,N,N,1102,0,0
24348,M,C,40,Y,31,18,P,360,264,514,N,N,N,1146,2,0
24353,F,S,33,Y,31,12,P,108,156,712,N,N,N,1041,1,1
24357,F,C,47,Y,31,12,P,12,324,713,N,N,N,700,0,0
24362,M,C,46,Y,31,8,P,240,228,1,N,N,N,2600,1,0
24367,M,S,33,Y,31,12,A,12,12,653,N,N,N,746,0,0
24373,F,S,23,Y,5,12,P,144,24,952,N,N,N,311,0,0
24378,F,O,20,Y,31,25,O,120,12,30,N,N,N,240,0,1
24401,F,S,25,N,50,18,P,300,0,131,N,N,N,400,0,0
24408,F,S,26,Y,31,1,P,12,12,72,N,N,N,300,0,0
24411,F,C,65,Y,50,12,P,120,144,950,N,N,N,800,0,0
24412,F,C,55,Y,31,12,P,240,180,853,N,N,N,830,0,0
24413,F,S,33,N,31,18,C,300,120,713,N,N,N,1177,0,1
24418,M,C,44,Y,50,12,P,168,0,950,N,N,N,300,0,1
24424,F,C,40,Y,31,28,P,240,60,999,N,N,N,3000,0,0
24430,M,C,23,Y,31,8,A,96,72,514,N,N,N,2600,1,0
24431,F,C,45,Y,31,28,P,96,120,999,N,N,N,1100,1,0
24436,F,C,33,Y,5,12,A,12,0,24,N,N,N,300,0,0
24439,F,S,23,Y,31,20,P,120,24,950,N,N,N,250,0,0
24442,M,S,27,Y,31,8,P,312,12,999,N,N,N,840,0,0
24454,M,C,46,Y,31,12,P,216,24,521,N,N,N,512,0,0
24455,M,C,70,Y,31,12,P,480,0,515,N,N,N,1400,1,0
24465,F,O,38,Y,50,12,P,360,264,100,N,N,N,450,0,1
24469,F,S,30,Y,31,25,P,312,0,999,N,N,N,0,0,0
24479,F,S,28,N,50,12,P,336,0,999,N,N,N,345,0,1
24483,F,V,44,Y,50,18,P,240,36,703,N,N,N,250,0,0
24488,M,S,25,Y,31,1,P,12,24,305,N,N,N,792,0,0
24493,F,S,28,N,50,18,C,336,96,205,N,N,N,330,0,0
24498,M,C,31,Y,23,1,P,108,72,60,N,N,N,1500,0,0
24505,F,O,37,Y,31,20,P,444,24,853,N,N,N,600,0,1
24514,F,S,18,Y,31,6,P,12,0,950,N,N,N,250,0,0
24517,F,S,35,Y,31,8,A,36,12,205,N,N,N,200,0,0
24536,F,S,46,N,50,18,P,60,12,203,N,N,N,258,0,1
24540,F,C,62,Y,31,12,P,360,12,13,N,N,N,828,0,0
24543,F,C,48,Y,31,18,P,240,60,123,N,N,N,220,0,0
24545,F,S,21,Y,31,18,C,60,12,720,N,N,N,0,0,1
24547,M,S,37,Y,50,12,P,192,24,908,N,N,N,800,0,0
24551,M,S,25,Y,5,8,P,12,60,26,N,N,N,240,0,0
24552,M,S,23,Y,31,8,O,12,12,999,N,N,N,302,0,0
24567,M,S,19,Y,31,23,C,12,12,26,N,N,N,347,0,0
24573,F,D,49,Y,31,20,P,240,12,711,N,N,N,1200,1,0
24574,F,C,28,Y,31,12,P,312,96,131,N,N,N,320,0,0
24575,M,S,28,Y,5,18,A,12,12,30,N,N,N,958,0,0
24577,M,S,19,Y,31,8,O,24,0,39,N,N,N,325,0,0
24579,M,O,21,N,50,18,P,24,24,950,N,N,N,700,0,0
24581,F,S,21,Y,31,12,A,24,48,39,N,N,N,350,0,0
24604,F,C,33,Y,31,3,P,84,24,34,N,N,N,1200,1,0
24606,F,S,24,Y,31,8,P,240,0,264,N,N,N,710,0,0
24609,F,S,22,N,31,18,P,264,12,110,N,N,N,400,0,0
24615,F,C,28,Y,31,8,P,96,0,65,N,N,N,250,0,0
24626,F,S,25,Y,31,12,A,12,12,950,N,N,N,207,0,1
24627,F,S,23,Y,31,12,C,72,60,999,N,N,N,726,0,0
24632,M,S,40,N,50,20,P,48,120,113,N,N,N,1000,0,0
24638,F,S,35,N,50,25,A,12,12,131,N,N,N,300,0,0
24641,F,S,33,N,50,20,P,240,84,165,N,N,N,450,0,1
24647,F,C,38,Y,31,27,O,96,12,60,N,N,N,300,0,0
24655,F,S,43,Y,31,8,P,360,276,1,N,N,N,1669,0,0
24674,F,O,31,Y,31,25,P,120,12,40,N,N,N,230,0,0
24680,F,C,46,Y,31,20,P,12,12,712,N,N,N,300,0,0
24695,F,S,25,Y,31,25,P,48,12,703,N,N,N,200,0,0
24700,M,C,43,Y,31,3,P,12,12,88,N,N,N,836,1,1
24715,F,C,26,Y,31,18,P,312,12,130,N,N,N,230,0,1
24719,M,C,43,Y,31,8,P,180,120,222,N,N,N,555,1,0
24720,F,C,43,N,50,20,P,516,0,131,N,N,N,278,0,0
24722,F,S,25,N,31,18,P,300,24,806,N,N,N,312,0,1
24723,F,S,18,Y,31,8,A,24,12,40,N,N,N,181,0,0
24730,F,S,25,Y,31,28,P,300,12,205,N,N,N,302,0,1
24731,F,S,54,Y,31,8,A,132,72,13,N,N,N,801,0,0
24734,F,C,22,Y,31,12,P,60,0,62,N,N,N,270,0,0
24738,F,S,23,Y,31,18,P,36,24,61,N,N,N,500,0,0
24744,F,C,41,Y,31,12,P,144,36,130,N,N,N,152,0,0
24751,F,S,67,Y,31,20,P,144,12,13,N,N,N,666,1,1
24752,F,S,33,Y,31,18,C,276,12,205,N,N,N,220,0,0
24755,M,S,25,Y,50,8,P,300,0,999,N,N,N,280,0,0
24758,F,V,50,N,5,18,P,192,0,703,N,N,N,226,0,0
24761,F,S,39,Y,31,20,A,24,0,205,N,N,N,235,0,0
24764,F,V,59,Y,50,18,P,360,360,13,N,N,N,690,1,1
24765,F,S,19,N,50,25,P,228,12,40,N,N,N,145,0,1
24774,F,S,21,N,31,18,P,12,0,131,N,N,N,0,0,1
24775,M,S,24,Y,31,3,O,48,0,707,N,N,N,0,0,1
24781,F,C,34,Y,31,8,A,36,12,653,N,N,N,615,1,0
24785,F,D,34,N,50,18,P,36,36,310,N,N,N,350,0,1
24786,F,S,36,Y,5,18,A,48,12,60,N,N,N,263,0,0
24787,F,S,20,N,31,25,P,240,12,713,N,N,N,700,0,0
24790,F,S,18,N,50,12,P,48,12,39,N,N,N,215,0,0
24794,F,S,42,Y,31,8,P,504,12,205,N,N,N,220,0,0
24810,F,O,52,Y,50,25,P,144,12,205,N,N,N,270,0,0
24816,M,S,19,Y,5,12,C,240,36,39,N,N,N,250,0,0
24823,F,S,21,Y,31,20,A,12,0,654,N,N,N,220,0,0
24837,M,C,42,Y,31,18,P,216,0,999,N,N,N,0,0,0
24859,F,D,51,Y,23,12,P,276,0,13,N,N,N,1380,0,0
24861,F,D,53,Y,50,12,P,132,192,2,N,N,N,1400,0,0
24866,F,S,25,Y,31,18,P,12,12,853,N,N,N,400,0,0
24875,F,S,34,Y,31,8,P,72,36,999,N,N,N,649,0,0
24879,F,S,20,Y,31,25,P,240,0,302,N,N,N,240,0,0
24880,M,S,35,Y,31,20,A,156,36,864,N,N,N,186,0,0
24885,M,C,57,N,50,1,A,120,12,39,N,N,N,742,1,1
24887,F,C,18,N,50,12,P,36,36,166,N,N,N,360,0,0
24888,F,C,42,Y,31,28,A,216,12,950,N,N,N,250,0,0
24890,F,C,56,Y,31,12,P,276,108,13,N,N,N,519,0,0
24893,F,S,19,Y,31,3,C,228,12,654,N,N,N,250,0,1
24902,M,O,36,Y,31,3,O,48,12,203,N,N,N,284,0,0
24911,M,S,22,Y,23,20,C,264,12,514,N,N,N,461,0,0
24938,F,S,18,Y,23,25,C,72,12,853,N,N,N,180,0,0
24939,F,C,30,Y,31,12,P,336,12,38,N,N,N,200,0,0
24941,M,S,23,N,31,28,P,156,48,707,N,N,N,220,0,0
24942,M,C,25,Y,5,12,C,24,120,522,N,N,N,693,0,0
24943,F,S,28,Y,31,18,C,336,12,131,N,N,N,280,0,0
24949,F,S,20,N,31,8,A,12,12,999,N,N,N,300,0,1
24962,F,O,25,N,50,12,P,12,24,131,N,N,N,250,0,1
24974,F,S,43,Y,31,23,P,504,72,35,N,N,N,610,2,1
24982,M,S,33,Y,31,18,P,72,12,953,N,N,N,377,0,0
24990,M,S,22,N,31,25,A,192,12,40,N,N,N,250,0,0
24992,F,S,26,Y,23,8,C,60,12,12,N,N,N,1777,0,0
24995,F,C,62,Y,31,12,P,72,12,999,N,N,N,405,1,0
25016,F,C,31,N,50,8,O,48,12,720,N,N,N,1,0,0
25019,F,S,36,N,50,12,P,144,12,205,N,N,N,400,1,1
25022,F,S,21,N,31,3,P,228,12,654,N,N,N,277,0,0
25027,F,S,33,N,31,3,P,108,84,999,N,N,N,500,0,0
25043,M,C,27,Y,31,18,P,120,144,504,N,N,N,600,0,0
25054,F,V,47,Y,31,18,P,564,12,703,N,N,N,180,0,0
25055,F,O,24,Y,23,12,O,180,12,703,N,N,N,380,0,1
25056,M,C,67,Y,31,12,P,192,276,36,N,N,N,830,1,0
25062,F,C,30,Y,31,1,P,36,72,1,N,N,N,923,2,0
25067,F,S,19,Y,50,25,A,120,12,24,N,N,N,300,0,0
25073,F,C,25,Y,31,20,P,0,0,501,N,N,N,350,0,0
25107,F,D,40,Y,31,18,P,60,120,703,N,N,N,221,0,0
25108,F,V,76,Y,31,12,P,360,204,13,N,N,N,232,0,0
25111,F,C,36,Y,31,28,P,72,24,38,N,N,N,850,0,0
25115,F,O,25,Y,31,20,A,120,60,950,N,N,N,500,0,0
25117,F,S,21,Y,32,8,P,252,12,40,N,N,N,402,0,0
25129,F,S,57,Y,31,25,P,252,144,205,N,N,N,360,0,0
25144,F,C,24,Y,31,12,P,300,36,26,N,N,N,253,0,0
25149,F,S,45,N,31,25,P,564,0,950,N,N,N,400,0,0
25154,M,D,50,Y,31,12,A,24,12,522,N,N,N,600,1,1
25175,M,S,22,Y,31,23,P,276,24,999,N,N,N,400,0,1
25183,F,S,37,Y,31,8,P,240,12,918,N,N,N,320,0,0
25211,M,C,49,N,50,18,P,216,0,999,N,N,N,180,0,0
25218,F,D,49,Y,31,12,P,12,48,704,N,N,N,640,1,0
25224,F,S,35,Y,31,28,C,48,36,999,N,N,N,1241,1,0
25225,M,C,37,Y,50,20,P,180,12,508,N,N,N,825,0,1
25227,F,S,21,Y,31,25,P,60,12,950,N,N,N,1000,0,0
25229,F,C,37,N,31,28,P,12,192,113,N,N,N,550,0,0
25233,M,C,48,Y,31,12,A,120,12,401,N,N,N,1500,0,0
25241,F,C,35,Y,50,25,A,216,36,35,N,N,N,800,0,0
25242,M,S,50,Y,31,12,P,132,12,305,N,N,N,1000,0,0
25247,F,S,20,N,50,12,C,120,0,60,N,N,N,210,0,0
25252,F,D,52,Y,31,20,P,624,24,13,N,N,N,1955,0,1
